file_index,text,Arg1_RawText,Arg1_CharacterSpanList,Arg2_RawText,Arg2_CharacterSpanList,Connective_RawText,Connective_CharacterSpanList,Sense,Type
154,Everything will cost a lot of money.,nan,nan,nan,nan,nan,nan,nan,nan
1540,Kwulukwulukwuluu.,nan,nan,nan,nan,nan,nan,nan,nan
1541,Why won't I report it?,nan,nan,nan,nan,nan,nan,nan,nan
1542,"Well, did you see?",nan,nan,nan,nan,nan,nan,nan,nan
1543,Now if I...,,[],Now I ...,"[[0, 3], [7, 11]]",if,"[[4, 6]]",Contingency.Condition,Explicit
1544,"Even if I am not around, if you come in, it will be doing this.",Even in it will be doing this,"[[0, 4], [37, 39], [41, 62]]",I am not around if you come,"[[8, 23], [25, 36]]",if,"[[5, 7]]",Contingency.Condition,Explicit
1544,"Even if I am not around, if you come in, it will be doing this.",Even if I am not around it will be doing this,"[[0, 23], [41, 62]]",you come in,"[[28, 39]]",if,"[[25, 27]]",Contingency.Condition,Explicit
1545,"Even the people outside, they will come in.",nan,nan,nan,nan,nan,nan,nan,nan
1546,"Look, what is wrong with the, th-... this thing?",nan,nan,nan,nan,nan,nan,nan,nan
1547,Correct!,nan,nan,nan,nan,nan,nan,nan,nan
1548,Did you see?,nan,nan,nan,nan,nan,nan,nan,nan
1549,"If they see a snake, they will kill it.",they will kill it,"[[21, 38]]",they see a snake,"[[3, 19]]",If,"[[0, 2]]",Contingency.Condition,Explicit
155,"I said ""okay.""",nan,nan,nan,nan,nan,nan,nan,nan
1550,"If they see a snake, they will kill it.",they will kill it,"[[21, 38]]",they see a snake,"[[3, 19]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1551,"Even though rats, they come out, they will go after it, and kill it.","Even they will go after it , and kill it","[[0, 4], [33, 67]]","rats , they come out","[[12, 31]]",though,"[[5, 11]]",Contingency.Condition,Explicit
1552,"Now if they are sleeping, look at the place where they kill it, that veranda.","Now look at the place where they kill it , that veranda","[[0, 3], [26, 76]]",they are sleeping,"[[7, 24]]",if,"[[4, 6]]",Contingency.Condition,Explicit
1553,Correct!,nan,nan,nan,nan,nan,nan,nan,nan
1554,Rain does not bother them at all.,nan,nan,nan,nan,nan,nan,nan,nan
1555,"As long as this thing on their heads has been finished, the rain doesn't disturb them in any way.",nan,nan,nan,nan,nan,nan,nan,nan
1556,"Now myself, I don't have a cage at the moment.",nan,nan,nan,nan,nan,nan,nan,nan
1557,It's outside they sleep.,nan,nan,nan,nan,nan,nan,nan,nan
1558,"Now this one, it's inside the room I will keep it.",nan,nan,nan,nan,nan,nan,nan,nan
1559,Correct!,nan,nan,nan,nan,nan,nan,nan,nan
156,"He said ""what we will do is, at the end of the year, I will go for coaching classes.""",nan,nan,nan,nan,nan,nan,nan,nan
1560,"<hau>
Ah gaskiya dai!
<hau>",nan,nan,nan,nan,nan,nan,nan,nan
1561,"Ah, the meat is delicious!",nan,nan,nan,nan,nan,nan,nan,nan
1562,"Honestly, the meat is delicious.",nan,nan,nan,nan,nan,nan,nan,nan
1563,"Now you see this one, if I want to sell it, I'll get around seven thousand, or eigth thousand.","Now you see this one I 'll get around seven thousand , or eigth thousand","[[0, 20], [44, 93]]",I want to sell it,"[[25, 42]]",if,"[[22, 24]]",Contingency.Condition,Explicit
1564,"If it's during the Christmas season, well, I can get around ten thousand.","well , I can get around ten thousand","[[37, 72]]",it 's during the Christmas season,"[[3, 35]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1565,But uh... the female... it won't be more than four thousand... three thousand five hundred.,,[],uh ... the female ... it won't be more than four thousand ... three thousand five hundred,"[[4, 90]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1566,"Well, but it's the male...",Well,"[[0, 4]]",it 's the male ...,"[[10, 26]]",but,"[[6, 9]]",Comparison.Contrast,Explicit
1567,The male is very big.,nan,nan,nan,nan,nan,nan,nan,nan
1568,"Correct, they don't like the female.",nan,nan,nan,nan,nan,nan,nan,nan
1569,They like the male very much.,nan,nan,nan,nan,nan,nan,nan,nan
157,Let me go and take classes.,nan,nan,nan,nan,nan,nan,nan,nan
1570,"If they want to eat over there, the, the male has so much meat.",", the , the male has so much meat","[[30, 62]]",they want to eat over there,"[[3, 30]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1571,"This one, no meat.",nan,nan,nan,nan,nan,nan,nan,nan
1572,"Now, I have six.",nan,nan,nan,nan,nan,nan,nan,nan
1573,Six uh... with that one.,nan,nan,nan,nan,nan,nan,nan,nan
1574,The dog has eaten one.,nan,nan,nan,nan,nan,nan,nan,nan
1575,The dog has eaten one.,nan,nan,nan,nan,nan,nan,nan,nan
1576,Why won't I report it?,nan,nan,nan,nan,nan,nan,nan,nan
1577,I won't tell them so they might pay me.,I won't tell them,"[[0, 17]]",they might pay me,"[[21, 38]]",so,"[[18, 20]]",Contingency.Cause,Explicit
1578,I just forgot about it.,nan,nan,nan,nan,nan,nan,nan,nan
1579,"Okay, my name is Bassey.",nan,nan,nan,nan,nan,nan,nan,nan
158,"I said ""okay.""",nan,nan,nan,nan,nan,nan,nan,nan
1580,People call me Skata.,nan,nan,nan,nan,nan,nan,nan,nan
1581,"Um...
I like to drink uh... beer, but not all beers.",nan,nan,nan,nan,nan,nan,nan,nan
1582,"I like to drink uh... Stout, but today, I just decided to drink uh... Gulder.",I like to drink uh ... Stout,"[[0, 27]]","today , I just decided to drink uh ... Gulder","[[33, 76]]",but,"[[29, 32]]",Comparison.Contrast,Explicit
1583,"We have uh... Stout, we have Gulder, we have uh... Origin, we have uh... Star, we have uh... different brands of beer.",nan,nan,nan,nan,nan,nan,nan,nan
1584,But I like drinking Stout because...,,[],I like drinking Stout because ...,"[[4, 36]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1584,But I like drinking Stout because...,,[],But I like drinking Stout ...,"[[0, 25], [33, 36]]",because,"[[26, 33]]",Contingency.Cause,Explicit
1585,"The, the reason I like drinking Stout is because Stout doesn't...","The , the reason I like drinking Stout is","[[0, 40]]",Stout doesn't ...,"[[49, 65]]",because,"[[41, 48]]",Contingency.Cause,Explicit
1586,"When you drink Stout, you don't need to go piss, piss all the time.","you don't need to go piss , piss all the time","[[22, 66]]",you drink Stout,"[[5, 20]]",When,"[[0, 4]]",Contingency.Condition,Explicit
1587,Because... and it will also keep your belly full.,,[],... and it will also keep your belly full,"[[7, 48]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1587,Because... and it will also keep your belly full.,,[],Because ... it will also keep your belly full,"[[0, 10], [15, 48]]",and,"[[11, 14]]",Expansion.Conjunction,Explicit
1587,Because... and it will also keep your belly full.,,[],Because ... and it will keep your belly full,"[[0, 22], [28, 48]]",also,"[[23, 27]]",Expansion.Conjunction,Explicit
1588,"If you want to go a long way, you don't need to go to the bathroom every now and then.",you don't need to go to the bathroom every now and,"[[30, 80]]",you want to go a long way,"[[3, 28]]",If then,"[[0, 2], [81, 85]]",Contingency.Condition,Explicit
1588,"If you want to go a long way, you don't need to go to the bathroom every now and then.",you don't need to go to the bathroom every now and then,"[[30, 85]]",you want to go a long way,"[[3, 28]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1589,Stout will keep your belly nice and full.,nan,nan,nan,nan,nan,nan,nan,nan
159,"There came a time, two months ago, when they were sitting for the JAMB.",nan,nan,nan,nan,nan,nan,nan,nan
1590,That's why I like Stout.,nan,nan,nan,nan,nan,nan,nan,nan
1591,But uh... many people prefer the other brands as well.,,[],uh ... many people prefer the other brands as well,"[[4, 53]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1592,And I like to come to this uh... place because their drinks are not expensive.,,[],I like to come to this uh ... place because their drinks are not expensive,"[[4, 77]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1592,And I like to come to this uh... place because their drinks are not expensive.,And I like to come to this uh ... place,"[[0, 38]]",their drinks are not expensive,"[[47, 77]]",because,"[[39, 46]]",Contingency.Cause,Explicit
1593,You will go to some places and they will tell you the Stout is four fifty a bottle... five hundred.,You will go to some places,"[[0, 26]]",they will tell you the Stout is four fifty a bottle ... five hundred,"[[31, 98]]",and,"[[27, 30]]",Expansion.Conjunction,Explicit
1594,"But in this place, you can buy it for three thou-... three hundred and fifty naira here, and drink.",,[],"in this place , you can buy it for three thou -... three hundred and fifty naira here , and drink","[[4, 98]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1595,"And beer also, though it's good, it's not very good for young people... for children.",it 's not very good for young people ... for children,"[[33, 84]]","beer also though it 's good ,","[[4, 13], [15, 32]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1595,"And beer also, though it's good, it's not very good for young people... for children.",And it 's not very good for young people ... for children,"[[0, 3], [33, 84]]",beer though it 's good,"[[4, 8], [15, 31]]",also,"[[9, 13]]",Expansion.Conjunction,Explicit
1595,"And beer also, though it's good, it's not very good for young people... for children.",And beer also it 's not very good for young people for children,"[[0, 13], [33, 68], [72, 84]]",it 's good,"[[22, 31]]",though,"[[15, 21]]",Comparison.Contrast,Explicit
1596,Someone who has... who is not uh... eighteen years or older yet is not supposed to be drinking beer.,nan,nan,nan,nan,nan,nan,nan,nan
1597,"Because if they start drinking beer, it will affect them negatively.",it will affect them negatively,"[[37, 67]]",if they start drinking beer,"[[8, 35]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1597,"Because if they start drinking beer, it will affect them negatively.",Because it will affect them negatively,"[[0, 7], [37, 67]]",they start drinking beer,"[[11, 35]]",if,"[[8, 10]]",Contingency.Condition,Explicit
1598,They won't behave well at home.,nan,nan,nan,nan,nan,nan,nan,nan
1599,"Even in school, they won't concentrate.",nan,nan,nan,nan,nan,nan,nan,nan
16,"For any little thing you do, though, you will make money quick.",,[],For any little thing you do you will make money quick,"[[0, 27], [37, 62]]",though,"[[29, 35]]",Comparison.Contrast,Explicit
160,"I told my uncle ""Well, the JAMB is here, can I go take it too?""",nan,nan,nan,nan,nan,nan,nan,nan
1600,So it's good for someone to be over eighteen before they can start drinking uh... beer.,it 's good for someone to be over eighteen,"[[3, 44]]",before they can start drinking uh ... beer,"[[45, 86]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1600,So it's good for someone to be over eighteen before they can start drinking uh... beer.,So it 's good for someone to be over eighteen,"[[0, 44]]",they can start drinking uh ... beer,"[[52, 86]]",before,"[[45, 51]]",Temporal.Asynchronous,Explicit
1601,But beer is very good because it will help you.,beer is very good,"[[4, 21]]",because it will help you,"[[22, 46]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1601,But beer is very good because it will help you.,But beer is very good,"[[0, 21]]",it will help you,"[[30, 46]]",because,"[[22, 29]]",Contingency.Cause,Explicit
1602,It will make you know... I mean feel bold.,nan,nan,nan,nan,nan,nan,nan,nan
1603,It will make you feel bold at all times.,nan,nan,nan,nan,nan,nan,nan,nan
1604,"Apart from that, I also come in here to eat, most of the times because here, their food is good.",,[],"Apart from that , I come in here to eat , most of the times because here , their food is good","[[0, 18], [24, 95]]",also,"[[19, 23]]",Expansion.Conjunction,Explicit
1604,"Apart from that, I also come in here to eat, most of the times because here, their food is good.","Apart from that , I also come in here to eat , most of the times","[[0, 62]]","here , their food is good","[[71, 95]]",because,"[[63, 70]]",Contingency.Cause,Explicit
1605,It's uh... hygenic.,nan,nan,nan,nan,nan,nan,nan,nan
1606,It's clean.,nan,nan,nan,nan,nan,nan,nan,nan
1607,They prepare it... they cook it the way everybody likes it.,nan,nan,nan,nan,nan,nan,nan,nan
1608,They are from Calabar.,nan,nan,nan,nan,nan,nan,nan,nan
1609,"As we all know, Calabar people are the ones who know the most about how to cook.",nan,nan,nan,nan,nan,nan,nan,nan
161,"My uncle said well, I could go take it.",nan,nan,nan,nan,nan,nan,nan,nan
1610,So I always come here to eat with them.,,[],I always come here to eat with them,"[[3, 38]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1611,"They have... they've got edikaikon here, they have epankwokwo, the have garri (eba), and soup; they have uh...",nan,nan,nan,nan,nan,nan,nan,nan
1612,"About the soup, they have uh... afiaifere, ebot; they have uh... otong, they have uh... ogkuoafan, they have uh...",nan,nan,nan,nan,nan,nan,nan,nan
1613,"At times, they also have diedesi here, they have iwuhabia, they have ozobuko.",they have iwuhabia,"[[39, 57]]","At times , they have diedesi here they have ozobuko","[[0, 14], [20, 37], [59, 76]]",also,"[[15, 19]]",Expansion.Conjunction,Explicit
1614,"In fact, they have all kinds of food here.",,[],", they have all kinds of food here","[[7, 41]]",In fact,"[[0, 7]]",Expansion.Conjunction,Explicit
1615,They also have pepper soup.,,[],They have pepper soup,"[[0, 4], [10, 26]]",also,"[[5, 9]]",Expansion.Conjunction,Explicit
1616,"They have uh... cowtail pepper soup, they have fish pepper soup too.",nan,nan,nan,nan,nan,nan,nan,nan
1617,So everything is here.,,[],everything is here,"[[3, 21]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1618,They have everything someone can eat and enjoy here.,nan,nan,nan,nan,nan,nan,nan,nan
1619,"Uh... myself, most of the times... a lot of the time when I come here, I, I like to eat afiafherebo, yeah, and auzomahbiah.","myself most of the times a lot of the time I , I like to eat afiafherebo , yeah , and auzomahbiah","[[6, 12], [14, 31], [35, 52], [71, 122]]",I come here,"[[58, 69]]",when,"[[53, 57]]",Temporal.Synchrony,Explicit
162,"But he asked what I wanted to study there, since I did not know what it would be like.",,[],he asked what I wanted to study there since I did not know what it would be like,"[[4, 41], [43, 85]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
162,"But he asked what I wanted to study there, since I did not know what it would be like.",But he asked what I wanted to study there,"[[0, 41]]",I did not know what it would be like,"[[49, 85]]",since,"[[43, 48]]",Contingency.Cause,Explicit
1620,"For auzomahbiah, they prepare it with uh... yam.",nan,nan,nan,nan,nan,nan,nan,nan
1621,They pound the yam.,nan,nan,nan,nan,nan,nan,nan,nan
1622,The whites call it pounded yam.,nan,nan,nan,nan,nan,nan,nan,nan
1623,"But with afihafereboh, they add uh... goat meat in it, and they prepare it in such a way that they don't put any...",,[],"with afihafereboh , they add uh ... goat meat in it , and they prepare it in such a way that they don't put any ...","[[4, 115]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1623,"But with afihafereboh, they add uh... goat meat in it, and they prepare it in such a way that they don't put any...","But with afihafereboh , they add uh ... goat meat in it","[[0, 53]]",they prepare it in such a way that they don't put any ...,"[[59, 115]]",and,"[[55, 58]]",Expansion.Conjunction,Explicit
